State,County,Year,Observed
Illinois,Peoria County,"Percent Change 2005-2012,",-3.9
Illinois,Perry County,"Percent Change 2005-2012,",3.2
Illinois,Piatt County,"Percent Change 2005-2012,",5.1
Illinois,Pike County,"Percent Change 2005-2012,",4.9
Illinois,Pope County,"Percent Change 2005-2012,",7.5
Illinois,Pulaski County,"Percent Change 2005-2012,",6.5
Illinois,Putnam County,"Percent Change 2005-2012,",-2.4
Illinois,Randolph County,"Percent Change 2005-2012,",-2.0
Illinois,Richland County,"Percent Change 2005-2012,",4.3
Illinois,Rock Island County,"Percent Change 2005-2012,",-0.7
Illinois,Saline County,"Percent Change 2005-2012,",2.5
Illinois,Sangamon County,"Percent Change 2005-2012,",-1.5
Illinois,Schuyler County,"Percent Change 2005-2012,",9.4
Illinois,Scott County,"Percent Change 2005-2012,",0.0
Illinois,Shelby County,"Percent Change 2005-2012,",5.7
Illinois,St. Clair County,"Percent Change 2005-2012,",-3.2
Illinois,Stark County,"Percent Change 2005-2012,",2.8
Illinois,Stephenson County,"Percent Change 2005-2012,",-4.0
Illinois,Tazewell County,"Percent Change 2005-2012,",3.0
Illinois,Union County,"Percent Change 2005-2012,",3.7
Illinois,Vermilion County,"Percent Change 2005-2012,",-0.5
Illinois,Wabash County,"Percent Change 2005-2012,",6.4
Illinois,Warren County,"Percent Change 2005-2012,",3.8
Illinois,Washington County,"Percent Change 2005-2012,",3.8
Illinois,Wayne County,"Percent Change 2005-2012,",6.7
Illinois,White County,"Percent Change 2005-2012,",4.9
Illinois,Whiteside County,"Percent Change 2005-2012,",0.8
Illinois,Will County,"Percent Change 2005-2012,",-0.5
Illinois,Williamson County,"Percent Change 2005-2012,",2.2
Illinois,Winnebago County,"Percent Change 2005-2012,",-1.9
Illinois,Woodford County,"Percent Change 2005-2012,",3.9
Indiana,Adams County,"Percent Change 2005-2012,",-6.8
Indiana,Allen County,"Percent Change 2005-2012,",-2.4
Indiana,Bartholomew County,"Percent Change 2005-2012,",3.5
Indiana,Benton County,"Percent Change 2005-2012,",-1.3
Indiana,Blackford County,"Percent Change 2005-2012,",0.7
Indiana,Boone County,"Percent Change 2005-2012,",3.5
Indiana,Brown County,"Percent Change 2005-2012,",-0.1
Indiana,Carroll County,"Percent Change 2005-2012,",8.0
Indiana,Cass County,"Percent Change 2005-2012,",3.0
Indiana,Clark County,"Percent Change 2005-2012,",2.6
Indiana,Clay County,"Percent Change 2005-2012,",-5.3
Indiana,Clinton County,"Percent Change 2005-2012,",7.6
Indiana,Crawford County,"Percent Change 2005-2012,",3.2
Indiana,Daviess County,"Percent Change 2005-2012,",0.6
Indiana,Dearborn County,"Percent Change 2005-2012,",1.6
Indiana,Decatur County,"Percent Change 2005-2012,",2.1
Indiana,DeKalb County,"Percent Change 2005-2012,",0.9
Indiana,Delaware County,"Percent Change 2005-2012,",-1.2
Indiana,Dubois County,"Percent Change 2005-2012,",0.1
Indiana,Elkhart County,"Percent Change 2005-2012,",1.3
Indiana,Fayette County,"Percent Change 2005-2012,",-1.9
Indiana,Floyd County,"Percent Change 2005-2012,",-3.3
Indiana,Fountain County,"Percent Change 2005-2012,",2.9
Indiana,Franklin County,"Percent Change 2005-2012,",0.6
Indiana,Fulton County,"Percent Change 2005-2012,",4.6
Indiana,Gibson County,"Percent Change 2005-2012,",1.5
Indiana,Grant County,"Percent Change 2005-2012,",7.5
Indiana,Greene County,"Percent Change 2005-2012,",2.4
Indiana,Hamilton County,"Percent Change 2005-2012,",-1.0
Indiana,Hancock County,"Percent Change 2005-2012,",0.5
Indiana,Harrison County,"Percent Change 2005-2012,",0.2
Indiana,Hendricks County,"Percent Change 2005-2012,",-3.2
Indiana,Henry County,"Percent Change 2005-2012,",1.2
Indiana,Howard County,"Percent Change 2005-2012,",1.7
Indiana,Huntington County,"Percent Change 2005-2012,",-1.2
Indiana,Indiana,"Percent Change 2005-2012,",-0.6
Indiana,Jackson County,"Percent Change 2005-2012,",1.9
Indiana,Jasper County,"Percent Change 2005-2012,",0.4
Indiana,Jay County,"Percent Change 2005-2012,",1.7
Indiana,Jefferson County,"Percent Change 2005-2012,",-0.4
Indiana,Jennings County,"Percent Change 2005-2012,",1.1
Indiana,Johnson County,"Percent Change 2005-2012,",0.9
Indiana,Knox County,"Percent Change 2005-2012,",-1.6
Indiana,Kosciusko County,"Percent Change 2005-2012,",4.9
Indiana,LaGrange County,"Percent Change 2005-2012,",-4.7
Indiana,Lake County,"Percent Change 2005-2012,",-0.4
Indiana,LaPorte County,"Percent Change 2005-2012,",-4.4
Indiana,Lawrence County,"Percent Change 2005-2012,",1.3
Indiana,Madison County,"Percent Change 2005-2012,",1.0
Indiana,Marion County,"Percent Change 2005-2012,",-4.8
Indiana,Marshall County,"Percent Change 2005-2012,",0.9
Indiana,Martin County,"Percent Change 2005-2012,",3.1
Indiana,Miami County,"Percent Change 2005-2012,",-2.7
Indiana,Monroe County,"Percent Change 2005-2012,",-1.2
Indiana,Montgomery County,"Percent Change 2005-2012,",-1.4
Indiana,Morgan County,"Percent Change 2005-2012,",-2.5
Indiana,Newton County,"Percent Change 2005-2012,",-0.6
Indiana,Noble County,"Percent Change 2005-2012,",-1.2
Indiana,Ohio County,"Percent Change 2005-2012,",2.6
Indiana,Orange County,"Percent Change 2005-2012,",3.7
Indiana,Owen County,"Percent Change 2005-2012,",-1.3
Indiana,Parke County,"Percent Change 2005-2012,",0.8
Indiana,Perry County,"Percent Change 2005-2012,",0.6
Indiana,Pike County,"Percent Change 2005-2012,",1.8
Indiana,Porter County,"Percent Change 2005-2012,",0.4
Indiana,Posey County,"Percent Change 2005-2012,",1.0
Indiana,Pulaski County,"Percent Change 2005-2012,",2.6
Indiana,Putnam County,"Percent Change 2005-2012,",-1.1
Indiana,Randolph County,"Percent Change 2005-2012,",5.3
Indiana,Ripley County,"Percent Change 2005-2012,",-0.3
Indiana,Rush County,"Percent Change 2005-2012,",-0.2
Indiana,Scott County,"Percent Change 2005-2012,",3.1
Indiana,Shelby County,"Percent Change 2005-2012,",1.6
Indiana,Spencer County,"Percent Change 2005-2012,",1.1
Indiana,St. Joseph County,"Percent Change 2005-2012,",-2.9
Indiana,Starke County,"Percent Change 2005-2012,",4.9
Indiana,Steuben County,"Percent Change 2005-2012,",0.8
Indiana,Sullivan County,"Percent Change 2005-2012,",-3.6
Indiana,Switzerland County,"Percent Change 2005-2012,",0.4
Indiana,Tippecanoe County,"Percent Change 2005-2012,",-1.0
Indiana,Tipton County,"Percent Change 2005-2012,",4.7
Indiana,Union County,"Percent Change 2005-2012,",1.4
Indiana,Vanderburgh County,"Percent Change 2005-2012,",-4.7
Indiana,Vermillion County,"Percent Change 2005-2012,",-3.1
Indiana,Vigo County,"Percent Change 2005-2012,",-1.1
Indiana,Wabash County,"Percent Change 2005-2012,",4.1
Indiana,Warren County,"Percent Change 2005-2012,",6.4
Indiana,Warrick County,"Percent Change 2005-2012,",-2.5
Indiana,Washington County,"Percent Change 2005-2012,",3.3
Indiana,Wayne County,"Percent Change 2005-2012,",-2.9
Indiana,Wells County,"Percent Change 2005-2012,",-1.8
Indiana,White County,"Percent Change 2005-2012,",3.7
Indiana,Whitley County,"Percent Change 2005-2012,",0.3
Iowa,Adair County,"Percent Change 2005-2012,",-1.3
Iowa,Adams County,"Percent Change 2005-2012,",5.3
Iowa,Allamakee County,"Percent Change 2005-2012,",-1.5
Iowa,Appanoose County,"Percent Change 2005-2012,",6.4
Iowa,Audubon County,"Percent Change 2005-2012,",-1.5
Iowa,Benton County,"Percent Change 2005-2012,",4.9
Iowa,Black Hawk County,"Percent Change 2005-2012,",2.5
Iowa,Boone County,"Percent Change 2005-2012,",4.7
Iowa,Bremer County,"Percent Change 2005-2012,",2.2
Iowa,Buchanan County,"Percent Change 2005-2012,",3.9
Iowa,Buena Vista County,"Percent Change 2005-2012,",-0.2
Iowa,Butler County,"Percent Change 2005-2012,",3.6
Iowa,Calhoun County,"Percent Change 2005-2012,",-0.6
Iowa,Carroll County,"Percent Change 2005-2012,",0.0
Iowa,Cass County,"Percent Change 2005-2012,",1.5
Iowa,Cedar County,"Percent Change 2005-2012,",3.9
Iowa,Cerro Gordo County,"Percent Change 2005-2012,",-0.7
Iowa,Cherokee County,"Percent Change 2005-2012,",5.3
Iowa,Chickasaw County,"Percent Change 2005-2012,",0.2
Iowa,Clarke County,"Percent Change 2005-2012,",3.7
Iowa,Clay County,"Percent Change 2005-2012,",1.5
Iowa,Clayton County,"Percent Change 2005-2012,",0.9
Iowa,Clinton County,"Percent Change 2005-2012,",4.4
Iowa,Crawford County,"Percent Change 2005-2012,",0.0
Iowa,Dallas County,"Percent Change 2005-2012,",2.0
Iowa,Davis County,"Percent Change 2005-2012,",2.6
Iowa,Decatur County,"Percent Change 2005-2012,",11.8
Iowa,Delaware County,"Percent Change 2005-2012,",-1.2
Iowa,Des Moines County,"Percent Change 2005-2012,",2.9
Iowa,Dickinson County,"Percent Change 2005-2012,",2.3
Iowa,Dubuque County,"Percent Change 2005-2012,",1.4
Iowa,Emmet County,"Percent Change 2005-2012,",1.3
Iowa,Fayette County,"Percent Change 2005-2012,",1.6
Iowa,Floyd County,"Percent Change 2005-2012,",2.2
Iowa,Franklin County,"Percent Change 2005-2012,",2.3
Iowa,Fremont County,"Percent Change 2005-2012,",6.9
Iowa,Greene County,"Percent Change 2005-2012,",1.0
Iowa,Grundy County,"Percent Change 2005-2012,",5.2
Iowa,Guthrie County,"Percent Change 2005-2012,",-0.9
Iowa,Hamilton County,"Percent Change 2005-2012,",-1.8
Iowa,Hancock County,"Percent Change 2005-2012,",1.3
Iowa,Hardin County,"Percent Change 2005-2012,",3.9
Iowa,Harrison County,"Percent Change 2005-2012,",2.1
Iowa,Henry County,"Percent Change 2005-2012,",3.6
Iowa,Howard County,"Percent Change 2005-2012,",0.2
Iowa,Humboldt County,"Percent Change 2005-2012,",1.9
Iowa,Ida County,"Percent Change 2005-2012,",-0.3
Iowa,Iowa,"Percent Change 2005-2012,",2.7
Iowa,Iowa County,"Percent Change 2005-2012,",3.9
Iowa,Jackson County,"Percent Change 2005-2012,",2.4
Iowa,Jasper County,"Percent Change 2005-2012,",1.2
Iowa,Jefferson County,"Percent Change 2005-2012,",2.4
Iowa,Johnson County,"Percent Change 2005-2012,",2.6
Iowa,Jones County,"Percent Change 2005-2012,",1.6
Iowa,Keokuk County,"Percent Change 2005-2012,",0.4
Iowa,Kossuth County,"Percent Change 2005-2012,",3.3
Iowa,Lee County,"Percent Change 2005-2012,",5.8
Iowa,Linn County,"Percent Change 2005-2012,",2.8
Iowa,Louisa County,"Percent Change 2005-2012,",2.8
Iowa,Lucas County,"Percent Change 2005-2012,",11.9
Iowa,Lyon County,"Percent Change 2005-2012,",4.5
Iowa,Madison County,"Percent Change 2005-2012,",0.3
Iowa,Mahaska County,"Percent Change 2005-2012,",4.5
Iowa,Marion County,"Percent Change 2005-2012,",5.5
Iowa,Marshall County,"Percent Change 2005-2012,",1.5
Iowa,Mills County,"Percent Change 2005-2012,",5.6
Iowa,Mitchell County,"Percent Change 2005-2012,",-0.2
Iowa,Monona County,"Percent Change 2005-2012,",3.0
Iowa,Monroe County,"Percent Change 2005-2012,",6.8
Iowa,Montgomery County,"Percent Change 2005-2012,",5.0
Iowa,Muscatine County,"Percent Change 2005-2012,",4.1
Iowa,O'Brien County,"Percent Change 2005-2012,",3.9
Iowa,Osceola County,"Percent Change 2005-2012,",2.5
Iowa,Page County,"Percent Change 2005-2012,",3.4
Iowa,Palo Alto County,"Percent Change 2005-2012,",1.1
Iowa,Plymouth County,"Percent Change 2005-2012,",5.1
Iowa,Pocahontas County,"Percent Change 2005-2012,",0.5
Iowa,Polk County,"Percent Change 2005-2012,",0.1
Iowa,Pottawattamie County,"Percent Change 2005-2012,",4.6
Iowa,Poweshiek County,"Percent Change 2005-2012,",4.5
Iowa,Ringgold County,"Percent Change 2005-2012,",5.1
Iowa,Sac County,"Percent Change 2005-2012,",0.4
Iowa,Scott County,"Percent Change 2005-2012,",4.4
Iowa,Shelby County,"Percent Change 2005-2012,",1.5
Iowa,Sioux County,"Percent Change 2005-2012,",8.0
Iowa,Story County,"Percent Change 2005-2012,",2.2
Iowa,Tama County,"Percent Change 2005-2012,",-0.3
Iowa,Taylor County,"Percent Change 2005-2012,",5.1
Iowa,Union County,"Percent Change 2005-2012,",6.4
Iowa,Van Buren County,"Percent Change 2005-2012,",7.9
Iowa,Wapello County,"Percent Change 2005-2012,",4.6
Iowa,Warren County,"Percent Change 2005-2012,",3.2
Iowa,Washington County,"Percent Change 2005-2012,",3.0
Iowa,Wayne County,"Percent Change 2005-2012,",8.6
Iowa,Webster County,"Percent Change 2005-2012,",0.6
Iowa,Winnebago County,"Percent Change 2005-2012,",1.9
Iowa,Winneshiek County,"Percent Change 2005-2012,",1.6
Iowa,Woodbury County,"Percent Change 2005-2012,",2.9
Iowa,Worth County,"Percent Change 2005-2012,",-0.7
Iowa,Wright County,"Percent Change 2005-2012,",4.6
Kansas,Allen County,"Percent Change 2005-2012,",-0.2
Kansas,Anderson County,"Percent Change 2005-2012,",2.0
Kansas,Atchison County,"Percent Change 2005-2012,",6.6
Kansas,Barber County,"Percent Change 2005-2012,",10.0
Kansas,Barton County,"Percent Change 2005-2012,",2.7
Kansas,Bourbon County,"Percent Change 2005-2012,",1.5
Kansas,Brown County,"Percent Change 2005-2012,",9.4
Kansas,Butler County,"Percent Change 2005-2012,",11.4
Kansas,Chase County,"Percent Change 2005-2012,",4.4
Kansas,Chautauqua County,"Percent Change 2005-2012,",5.6
Kansas,Cherokee County,"Percent Change 2005-2012,",7.5
Kansas,Cheyenne County,"Percent Change 2005-2012,",10.2
Kansas,Clark County,"Percent Change 2005-2012,",6.7
Kansas,Clay County,"Percent Change 2005-2012,",7.5
Kansas,Cloud County,"Percent Change 2005-2012,",2.6
Kansas,Coffey County,"Percent Change 2005-2012,",5.8
Kansas,Comanche County,"Percent Change 2005-2012,",16.2
Kansas,Cowley County,"Percent Change 2005-2012,",3.8
Kansas,Crawford County,"Percent Change 2005-2012,",-1.5
Kansas,Decatur County,"Percent Change 2005-2012,",10.3
Kansas,Dickinson County,"Percent Change 2005-2012,",2.4
Kansas,Doniphan County,"Percent Change 2005-2012,",14.2
Kansas,Douglas County,"Percent Change 2005-2012,",3.0
Kansas,Edwards County,"Percent Change 2005-2012,",6.4
Kansas,Elk County,"Percent Change 2005-2012,",5.3
Kansas,Ellis County,"Percent Change 2005-2012,",3.5
Kansas,Ellsworth County,"Percent Change 2005-2012,",4.5
Kansas,Finney County,"Percent Change 2005-2012,",5.4
Kansas,Ford County,"Percent Change 2005-2012,",11.6
Kansas,Franklin County,"Percent Change 2005-2012,",4.7
Kansas,Geary County,"Percent Change 2005-2012,",10.6
Kansas,Gove County,"Percent Change 2005-2012,",6.8
Kansas,Graham County,"Percent Change 2005-2012,",11.4
Kansas,Grant County,"Percent Change 2005-2012,",13.9
Kansas,Gray County,"Percent Change 2005-2012,",6.6
Kansas,Greeley County,"Percent Change 2005-2012,",8.4
Kansas,Greenwood County,"Percent Change 2005-2012,",7.6
Kansas,Hamilton County,"Percent Change 2005-2012,",14.5
Kansas,Harper County,"Percent Change 2005-2012,",17.5
Kansas,Harvey County,"Percent Change 2005-2012,",9.3
Kansas,Haskell County,"Percent Change 2005-2012,",15.0
Kansas,Hodgeman County,"Percent Change 2005-2012,",10.5
Kansas,Jackson County,"Percent Change 2005-2012,",9.4
Kansas,Jefferson County,"Percent Change 2005-2012,",2.4
Kansas,Jewell County,"Percent Change 2005-2012,",6.5
Kansas,Johnson County,"Percent Change 2005-2012,",2.9
Kansas,Kansas,"Percent Change 2005-2012,",6.3
Kansas,Kearny County,"Percent Change 2005-2012,",12.0
Kansas,Kingman County,"Percent Change 2005-2012,",9.1
Kansas,Kiowa County,"Percent Change 2005-2012,",12.0
Kansas,Labette County,"Percent Change 2005-2012,",3.3
Kansas,Lane County,"Percent Change 2005-2012,",9.6
Kansas,Leavenworth County,"Percent Change 2005-2012,",6.8
Kansas,Lincoln County,"Percent Change 2005-2012,",2.3
Kansas,Linn County,"Percent Change 2005-2012,",5.8
Kansas,Logan County,"Percent Change 2005-2012,",10.2
Kansas,Lyon County,"Percent Change 2005-2012,",9.7
Kansas,Marion County,"Percent Change 2005-2012,",7.4
Kansas,Marshall County,"Percent Change 2005-2012,",2.4
Kansas,McPherson County,"Percent Change 2005-2012,",8.3
Kansas,Meade County,"Percent Change 2005-2012,",14.0
Kansas,Miami County,"Percent Change 2005-2012,",3.1
Kansas,Mitchell County,"Percent Change 2005-2012,",6.7
Kansas,Montgomery County,"Percent Change 2005-2012,",3.1
Kansas,Morris County,"Percent Change 2005-2012,",5.0
Kansas,Morton County,"Percent Change 2005-2012,",5.8
Kansas,Nemaha County,"Percent Change 2005-2012,",6.7
Kansas,Neosho County,"Percent Change 2005-2012,",2.2
Kansas,Ness County,"Percent Change 2005-2012,",4.1
Kansas,Norton County,"Percent Change 2005-2012,",13.2
Kansas,Osage County,"Percent Change 2005-2012,",5.3
Kansas,Osborne County,"Percent Change 2005-2012,",3.7
Kansas,Ottawa County,"Percent Change 2005-2012,",5.5
Kansas,Pawnee County,"Percent Change 2005-2012,",11.5
Kansas,Phillips County,"Percent Change 2005-2012,",4.0
Kansas,Pottawatomie County,"Percent Change 2005-2012,",6.3
Kansas,Pratt County,"Percent Change 2005-2012,",6.7
Kansas,Rawlins County,"Percent Change 2005-2012,",15.1
Kansas,Reno County,"Percent Change 2005-2012,",10.0
Kansas,Republic County,"Percent Change 2005-2012,",1.0
Kansas,Rice County,"Percent Change 2005-2012,",3.2
Kansas,Riley County,"Percent Change 2005-2012,",4.8
Kansas,Rooks County,"Percent Change 2005-2012,",7.3
Kansas,Rush County,"Percent Change 2005-2012,",1.9
Kansas,Russell County,"Percent Change 2005-2012,",6.8
Kansas,Saline County,"Percent Change 2005-2012,",1.5
Kansas,Scott County,"Percent Change 2005-2012,",3.5
Kansas,Sedgwick County,"Percent Change 2005-2012,",7.7
Kansas,Seward County,"Percent Change 2005-2012,",15.6
Kansas,Shawnee County,"Percent Change 2005-2012,",8.1
Kansas,Sheridan County,"Percent Change 2005-2012,",5.2
Kansas,Sherman County,"Percent Change 2005-2012,",10.8
Kansas,Smith County,"Percent Change 2005-2012,",2.2
Kansas,Stafford County,"Percent Change 2005-2012,",7.3
Kansas,Stanton County,"Percent Change 2005-2012,",13.2
Kansas,Stevens County,"Percent Change 2005-2012,",12.0
Kansas,Sumner County,"Percent Change 2005-2012,",13.1
Kansas,Thomas County,"Percent Change 2005-2012,",8.6
Kansas,Trego County,"Percent Change 2005-2012,",3.9
Kansas,Wabaunsee County,"Percent Change 2005-2012,",5.9
Kansas,Wallace County,"Percent Change 2005-2012,",13.7
Kansas,Washington County,"Percent Change 2005-2012,",8.8
Kansas,Wichita County,"Percent Change 2005-2012,",8.2
Kansas,Wilson County,"Percent Change 2005-2012,",-0.9
Kansas,Woodson County,"Percent Change 2005-2012,",2.3
Kansas,Wyandotte County,"Percent Change 2005-2012,",8.1
Kentucky,Adair County,"Percent Change 2005-2012,",25.2
Kentucky,Allen County,"Percent Change 2005-2012,",20.9
Kentucky,Anderson County,"Percent Change 2005-2012,",20.3
Kentucky,Ballard County,"Percent Change 2005-2012,",13.9
Kentucky,Barren County,"Percent Change 2005-2012,",20.6
Kentucky,Bath County,"Percent Change 2005-2012,",20.5
Kentucky,Bell County,"Percent Change 2005-2012,",23.2
Kentucky,Boone County,"Percent Change 2005-2012,",12.9
